iri,id
SriAdiningsih,http://commons.wikimedia.org/wiki/Special:FilePath/Sri Adiningsih speaking at the 9th International Indonesia Forum 03.jpg,https://id.wikipedia.org/wiki/Sri Adiningsih
SyarwanHamid,"http://commons.wikimedia.org/wiki/Special:FilePath/Syarwan Hamid, The DPR-RI Stance on the Reform Process and the Resignation of President Soeharto, p39.jpg",https://id.wikipedia.org/wiki/Syarwan Hamid
AliSaid,http://commons.wikimedia.org/wiki/Special:FilePath/Ali Said - Fourth Development Cabinet.jpg,https://id.wikipedia.org/wiki/Ali Said
HadiPrabowo,"http://commons.wikimedia.org/wiki/Special:FilePath/Hadi Prabowo, Secretary General of the Ministry of Home Affairs (November 2016).jpg",https://id.wikipedia.org/wiki/Hadi Prabowo
MuchdiPurwoprandjono,http://commons.wikimedia.org/wiki/Special:FilePath/Muchdi Purwoprandjono.jpg,https://id.wikipedia.org/wiki/Muchdi Purwoprandjono
JoopAve,http://commons.wikimedia.org/wiki/Special:FilePath/Sixth Development Cabinet Poster (Joop Ave).jpg,https://id.wikipedia.org/wiki/Joop Ave
ZairinZain,"http://commons.wikimedia.org/wiki/Special:FilePath/Zairin Zain, Dubes RI untuk Amerika Serikat.jpg",https://id.wikipedia.org/wiki/Zairin Zain
Satrio,http://commons.wikimedia.org/wiki/Special:FilePath/Satrio.jpg,https://id.wikipedia.org/wiki/Satrio
FahriHamzah,http://commons.wikimedia.org/wiki/Special:FilePath/Fahri Hamzah official.jpg,https://id.wikipedia.org/wiki/Fahri Hamzah
Soekardi,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
PierreTendean,http://commons.wikimedia.org/wiki/Special:FilePath/Tendean.jpg,https://id.wikipedia.org/wiki/Pierre Tendean
AliSadikin,http://commons.wikimedia.org/wiki/Special:FilePath/Ali Sadikin (1975).jpg,https://id.wikipedia.org/wiki/Ali Sadikin
KesultananNgayogyakartaHadiningrat,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Kesultanan Ngayogyakarta Hadiningrat
Soedharmono,http://commons.wikimedia.org/wiki/Special:FilePath/Sudharmono2.jpg,https://id.wikipedia.org/wiki/Soedharmono
Soemono,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Soemono
AdnanKapauGani,http://commons.wikimedia.org/wiki/Special:FilePath/Ak gani.jpg,https://id.wikipedia.org/wiki/Adnan Kapau Gani
Harmoko,"http://commons.wikimedia.org/wiki/Special:FilePath/Harmoko, The DPR-RI Stance on the Reform Process and the Resignation of President Soeharto, p39.jpg",https://id.wikipedia.org/wiki/Harmoko
MursalinDaengMamangung,"http://commons.wikimedia.org/wiki/Special:FilePath/Mursalin Daeng Malulung, Jalesveva Jayamahe, p216.jpg",https://id.wikipedia.org/wiki/Mursalin Daeng Mamangung
TrySutrisno,"http://commons.wikimedia.org/wiki/Special:FilePath/Try Sutrisno, 1993.jpg",https://id.wikipedia.org/wiki/Try Sutrisno
PersatuanWartawanIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Persatuan Wartawan Indonesia
YogaSugama,http://commons.wikimedia.org/wiki/Special:FilePath/Yoga Soegomo.jpg,https://id.wikipedia.org/wiki/Yoga Sugama
PartaiAmanatNasional,http://commons.wikimedia.org/wiki/Special:FilePath/National Mandate Party Bhaskara Front 2009.jpg,https://id.wikipedia.org/wiki/Partai Amanat Nasional
ImanuelEkadianusBlegur,http://commons.wikimedia.org/wiki/Special:FilePath/KPU Imanuel Ekadianus Blegur.jpg,https://id.wikipedia.org/wiki/Imanuel Ekadianus Blegur
Tjokropranolo,http://commons.wikimedia.org/wiki/Special:FilePath/Tjokropranolo portrait.jpg,https://id.wikipedia.org/wiki/Tjokropranolo
SoerjadiSoedirdja,http://commons.wikimedia.org/wiki/Special:FilePath/Soerjadi Soedirdja as Governor of Jakarta.jpg,https://id.wikipedia.org/wiki/Soerjadi Soedirdja
PersatuanWredatamaRepublikIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Persatuan Wredatama Republik Indonesia
ArnoldAchmadBaramuli,http://commons.wikimedia.org/wiki/Special:FilePath/Official Portrait of Arnold Achmad Baramuli (1999).jpg,https://id.wikipedia.org/wiki/Arnold Achmad Baramuli
KomiteOlahragaNasionalIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Komite Olahraga Nasional Indonesia
AgungLaksono,http://commons.wikimedia.org/wiki/Special:FilePath/Agung laksono.jpg,https://id.wikipedia.org/wiki/Agung Laksono
IbrahimAdjie,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Ibrahim Adjie
AlamsyahRatuPerwiranegara,http://commons.wikimedia.org/wiki/Special:FilePath/Alamsyah Ratu Perwiranegara - Fourth Development Cabinet.jpg,https://id.wikipedia.org/wiki/Alamsyah Ratu Perwiranegara
SetiadiReksoprodjo,http://commons.wikimedia.org/wiki/Special:FilePath/Setiadi Reksoprodjo.jpg,https://id.wikipedia.org/wiki/Setiadi Reksoprodjo
Moetojib,http://commons.wikimedia.org/wiki/Special:FilePath/Moetojib.jpg,https://id.wikipedia.org/wiki/Moetojib
SutopoJuwono,"http://commons.wikimedia.org/wiki/Special:FilePath/Koningin Juliana ontvangt op Huis ten Bosch de minister van Sociale Zaken van In, Bestanddeelnr 927-2777 (Sutopo Yuwono).jpg",https://id.wikipedia.org/wiki/Sutopo Juwono
AlexanderAndriesMaramis,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander andries maramis.jpg,https://id.wikipedia.org/wiki/Alexander Andries Maramis
HariSuharto,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Hari Suharto
SoetjiptoJoedodihardjo,"http://commons.wikimedia.org/wiki/Special:FilePath/Police chief Soetjipto Joedihardjo, Sekilas Lintas Kepolisian Republik Indonesia, p20.jpg",https://id.wikipedia.org/wiki/Soetjipto Joedodihardjo
Soedirman,http://commons.wikimedia.org/wiki/Special:FilePath/Sudirman.jpg,https://id.wikipedia.org/wiki/Soedirman
JohanaSunartiNasution,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Johana Sunarti Nasution
PartaiSyarikatIslamIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Syarikat Islam Indonesia
MarzukiAlie,http://commons.wikimedia.org/wiki/Special:FilePath/Marzuki Alie.jpg,https://id.wikipedia.org/wiki/Marzuki Alie
LodewijkFreidrichPaulus,"http://commons.wikimedia.org/wiki/Special:FilePath/Lowedijk F. Paulus, DPR RI (2019-2024).jpg",https://id.wikipedia.org/wiki/Lodewijk Freidrich Paulus
SuwardjonoSurjaningrat,http://commons.wikimedia.org/wiki/Special:FilePath/Suwardjono Surjaningrat - Fourth Development Cabinet.jpg,https://id.wikipedia.org/wiki/Suwardjono Surjaningrat
BandjelaPaliudju,http://commons.wikimedia.org/wiki/Special:FilePath/Bandjela Paliudju.jpg,https://id.wikipedia.org/wiki/Bandjela Paliudju
BambangTriantoro,"http://commons.wikimedia.org/wiki/Special:FilePath/Bambang Triantoro, Commander-General of the Development, Education, and Training Command.jpeg",https://id.wikipedia.org/wiki/Bambang Triantoro
PartaiBuruhIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AkbarTanjung,http://commons.wikimedia.org/wiki/Special:FilePath/AkTandjung.jpg,https://id.wikipedia.org/wiki/Akbar Tanjung
Soemitro,http://commons.wikimedia.org/wiki/Special:FilePath/Soemitro Smiling.jpg,https://id.wikipedia.org/wiki/Soemitro Djojohadikoesoemo
Goenarso,"http://commons.wikimedia.org/wiki/Special:FilePath/Gunarso, Pekan Buku Indonesia 1954, p241.jpg",https://id.wikipedia.org/wiki/Goenarso
NinoKonisSantana,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Nino Konis Santana
SoegihArto,http://commons.wikimedia.org/wiki/Special:FilePath/Sugiharto.jpg,https://id.wikipedia.org/wiki/Soegih Arto
HamengkubuwanaIX,http://commons.wikimedia.org/wiki/Special:FilePath/Official portrait of Sultan Sri Sultan Hamengkubowono IX.jpg,https://id.wikipedia.org/wiki/Hamengkubuwana IX
DjoehanaWiradikarta,http://commons.wikimedia.org/wiki/Special:FilePath/Djoehana Wiradikarta.jpg,https://id.wikipedia.org/wiki/Djoehana Wiradikarta
JuwonoSudarsono,http://commons.wikimedia.org/wiki/Special:FilePath/Menteri Pertahanan Juwono Sudarsono.jpg,https://id.wikipedia.org/wiki/Juwono Sudarsono
YogieSuardiMemet,http://commons.wikimedia.org/wiki/Special:FilePath/Yogi Suardi Memet.jpg,https://id.wikipedia.org/wiki/Yogie Suardi Memet
MuhaiminIskandar,"http://commons.wikimedia.org/wiki/Special:FilePath/Muhaimin Iskandar, Wakil Ketua DPR.jpg",https://id.wikipedia.org/wiki/Muhaimin Iskandar
OloPanggabean,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Olo Panggabean
BambangSoegeng,http://commons.wikimedia.org/wiki/Special:FilePath/Bambang Sugeng Suara Rakyat 21 Dec 1952 p1.JPG,https://id.wikipedia.org/wiki/Bambang Soegeng
HaryatiSoebadio,http://commons.wikimedia.org/wiki/Special:FilePath/Haryati Soebadio - Minister of Social Affairs.jpg,https://id.wikipedia.org/wiki/Haryati Soebadio
SiskaWidowati,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Siska Widowati
HalimahAgustinaKamil,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Halimah Agustina Kamil
PartaiKristenIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Kristen Indonesia
MohammadIsnaeni,"http://commons.wikimedia.org/wiki/Special:FilePath/Mohammad Isnaeni, Hasil Rakjat Memilih Tokoh-tokoh Parlemen (Hasil Pemilihan Umum Pertama - 1955) di Republik Indonesia, p61.jpg",https://id.wikipedia.org/wiki/Mohammad Isnaeni
Wahono,http://commons.wikimedia.org/wiki/Special:FilePath/Wahono.jpg,https://id.wikipedia.org/wiki/Wahono
FirmanSantyabudi,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Firman Santyabudi
PartaiNasionalIndonesia,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Partai Nasional Indonesia Marhaenisme
MuhammadSanusi,http://commons.wikimedia.org/wiki/Special:FilePath/Muhammad Sanusi - Kabinet Ampera I.jpg,https://id.wikipedia.org/wiki/Muhammad Sanusi
Soekarto,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Soekarto
SutantoWiryoprasonto,http://commons.wikimedia.org/wiki/Special:FilePath/10 Mayjen TNI Sutanto Wirjoprasonto.jpg,https://id.wikipedia.org/wiki/Sutanto Wiryoprasonto
SayutiMelik,http://commons.wikimedia.org/wiki/Special:FilePath/Sayuti Melik.jpg,https://id.wikipedia.org/wiki/Sayuti Melik
JudilherryJustam,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Judilherry Justam
Alirahman,http://commons.wikimedia.org/wiki/Special:FilePath/Alirahman.jpg,https://id.wikipedia.org/wiki/Alirahman
Muladi,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Muwallad
SutanMuhammadZain,"http://commons.wikimedia.org/wiki/Special:FilePath/Sutan Mohammad Zain, Pekan Buku Indonesia 1954, p84.jpg",https://id.wikipedia.org/wiki/Sutan Muhammad Zain
SimonSimatupang,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
Odang,http://commons.wikimedia.org/wiki/Special:FilePath/Sailor Moon cosplayer at FanimeCon 2010-05-30 3.JPG,https://id.wikipedia.org/wiki/Usagi Tsukino
SitiKholilah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
HajiAbdullah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
IdaAyuNyomanRai,"http://commons.wikimedia.org/wiki/Special:FilePath/Sukarno with his mother, Bung Karno Penjambung Lidah Rakjat 241.jpg",https://id.wikipedia.org/wiki/Ida Ayu Nyoman Rai
SoekemiSosrodihardjo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Soekemi Sosrodihardjo
SalamSutrawan,"http://commons.wikimedia.org/wiki/Special:FilePath/Soe Lie Piet and unidentified man with Balinese women, Melantjong ka Bali (1935), np.jpg",https://id.wikipedia.org/wiki/Soe Lie Piet
SultanAbdulHamidHalimShah,http://commons.wikimedia.org/wiki/Special:FilePath/Abdul Hamid Halim.jpg,https://id.wikipedia.org/wiki/Abdul Hamid dari Kedah
CikMenyelara,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
SoeLiePiet,"http://commons.wikimedia.org/wiki/Special:FilePath/Soe Lie Piet and unidentified man with Balinese women, Melantjong ka Bali (1935), np.jpg",https://id.wikipedia.org/wiki/Soe Lie Piet
GusmanGaus,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Gusman Gaus
SitiKatoemiWirodihardjo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
WahidHasyim,http://commons.wikimedia.org/wiki/Special:FilePath/Abdul Wahid Hasyim.jpg,https://id.wikipedia.org/wiki/Abdul Wahid Hasyim
JoyceTheresiaPamelaKohler,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AlwiAbdulJalilHabibie,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Alwi Abdul Jalil Habibie
SitiSholehah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
Sumini,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
SrgioVieiradeMello,http://commons.wikimedia.org/wiki/Special:FilePath/Sérgio Vieira de Mello.jpg,https://id.wikipedia.org/wiki/Sérgio Vieira de Mello
SrgioVieiradeMello,http://commons.wikimedia.org/wiki/Special:FilePath/Sérgio Vieira de Mello.jpg,https://id.wikipedia.org/wiki/Sérgio Vieira de Mello
LieKimNio,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
MohammadAdnan,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
EddyAbdulManaf,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
PhilipFrederikLaurensSigar,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
CornelieEmelieMaengkom,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
HartartoSastrosoenarto,http://commons.wikimedia.org/wiki/Special:FilePath/Hartarto Sastrosoenarto - Fourth Development Cabinet.jpg,https://id.wikipedia.org/wiki/Hartarto Sastrosoenarto
RusadDatukPerpatihBaringek,http://commons.wikimedia.org/wiki/Special:FilePath/Residen Baringek.jpg,https://id.wikipedia.org/wiki/Rusad Datuk Perpatih Baringek
Athirah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Athirah
SitiKhadijah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
TeukuAliBasyah,http://commons.wikimedia.org/wiki/Special:FilePath/01 T. Ali Basyah.jpg,https://id.wikipedia.org/wiki/Teuku Ali Basyah
PakuAlamVII,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait of Paku Alam VII.tiff,https://id.wikipedia.org/wiki/Paku Alam VII
Nursiah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
AbdulLatief,http://commons.wikimedia.org/wiki/Special:FilePath/Sixth Development Cabinet Poster (Abdul Latief).jpg,https://id.wikipedia.org/wiki/Abdul Latief (pengusaha)
TeukuChikMohammadThayeb,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Teuku Chik Mohammad Thayeb
NazirDatukPamoentjak,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed Nazir Datoek Pamontjak.jpg,https://id.wikipedia.org/wiki/Nazir Datuk Pamoentjak
Kalla,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
RASuhardani,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
PakubuwanaX,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE TROPENMUSEUM Portret van de Soesoehoenan van Soerakarta TMnr 10001903.jpg,https://id.wikipedia.org/wiki/Pakubuwana X
TutiMariniPuspowardojo,http://commons.wikimedia.org/wiki/Special:FilePath/Tuti Marini & BJ Habibie.jpg,https://id.wikipedia.org/wiki/Tuti Marini Puspowardojo
Achara,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Republik Otonom Ajaria
AbdullahKamil,http://commons.wikimedia.org/wiki/Special:FilePath/Abdullah Kamil.jpg,https://id.wikipedia.org/wiki/Abdullah Kamil
WidjiatnoNotomihardjo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
SitiFridaNaiborhu,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
SunartiSriHadiyah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
JohannaSunarti,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
IlyasSimanjuntak,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
HendrikSie,http://commons.wikimedia.org/wiki/Special:FilePath/Фотография Семирадского.JPG,https://id.wikipedia.org/wiki/Henryk Siemiradzki
Karsiah,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Karsiah Sie
MustaphaHarun,http://commons.wikimedia.org/wiki/Special:FilePath/Mustapha Harun.jpg,https://id.wikipedia.org/wiki/Mustapha Harun
SofyanDawood,http://commons.wikimedia.org/wiki/Special:FilePath/KPU Sofyan Dawood.jpg,https://id.wikipedia.org/wiki/Sofyan Dawood
MacDonald,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
MuhammadToha,http://commons.wikimedia.org/wiki/Special:FilePath/Muhammad Toha.jpg,https://id.wikipedia.org/wiki/Muhammad Toha
AbdoelHarisNasoetion,http://commons.wikimedia.org/wiki/Special:FilePath/Abdul Haris Nasution.jpg,https://id.wikipedia.org/wiki/Abdul Haris Nasution
OmarAliSaifuddienIII,http://commons.wikimedia.org/wiki/Special:FilePath/Omar Ali Saifuddien III.jpg,https://id.wikipedia.org/wiki/Omar Ali Saifuddien III dari Brunei
YusofIshak,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
HaroldWilson,http://commons.wikimedia.org/wiki/Special:FilePath/Harold Wilson (1967).jpg,https://id.wikipedia.org/wiki/Harold Wilson
AMAzahari,http://commons.wikimedia.org/wiki/Special:FilePath/A.M. Azahari (1959).jpg,https://id.wikipedia.org/wiki/A. M. Azahari
DNAidit,http://commons.wikimedia.org/wiki/Special:FilePath/DNAidit.jpg,https://id.wikipedia.org/wiki/D.N. Aidit
AHNasution,http://commons.wikimedia.org/wiki/Special:FilePath/Abdul Haris Nasution.jpg,https://id.wikipedia.org/wiki/Abdul Haris Nasution
AHNasution,http://commons.wikimedia.org/wiki/Special:FilePath/Abdul Haris Nasution.jpg,https://id.wikipedia.org/wiki/Abdul Haris Nasution
RodneyMoore,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
YassinAffandi,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
WalterWalker,http://commons.wikimedia.org/wiki/Special:FilePath/Walter Walker in Sons of Steel.jpg,
PranotoReksosamudro,http://commons.wikimedia.org/wiki/Special:FilePath/Mayor Jenderal Pranoto Reksosamodra.png,https://id.wikipedia.org/wiki/Pranoto Reksosamodra
HaroldMacmillan,http://commons.wikimedia.org/wiki/Special:FilePath/Harold Macmillan.jpg,https://id.wikipedia.org/wiki/Harold Macmillan
IsmailNasiruddin,http://commons.wikimedia.org/wiki/Special:FilePath/CO 1069-504-14 (7893276778).jpg,https://id.wikipedia.org/wiki/Ismail Nasiruddin Shah dari Terengganu
LeeKuanYew,http://commons.wikimedia.org/wiki/Special:FilePath/Lee Kuan Yew.jpg,https://id.wikipedia.org/wiki/Lee Kuan Yew
TunkuOsman,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Tunku Osman
BongKeeChok,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Bong Kee Chok
AbdulRazakHussein,http://commons.wikimedia.org/wiki/Special:FilePath/Tun Abdul Razak (MY 2nd PM).jpg,https://id.wikipedia.org/wiki/Abdul Razak Hussein
AlecDouglasHome,http://commons.wikimedia.org/wiki/Special:FilePath/Alec Douglas-Home (c1963).jpg,https://id.wikipedia.org/wiki/Alec Douglas-Home
TuankuSyedPutra,http://commons.wikimedia.org/wiki/Special:FilePath/CO 1069-504-18 (7893276430).jpg,https://id.wikipedia.org/wiki/Syed Putra dari Perlis
CareyAdamson,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Carey Adamson
HasanDiTiro,http://commons.wikimedia.org/wiki/Special:FilePath/Hasan Tiro.JPG,https://id.wikipedia.org/wiki/Hasan di Tiro
Juliana,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
BOHutapea,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Oloan Hutapea
LouisMountbatten,http://commons.wikimedia.org/wiki/Special:FilePath/Lord Mountbatten Naval in colour Allan Warren.jpg,https://id.wikipedia.org/wiki/Louis Mountbatten
FabianusTibo,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Fabianus Tibo
AhmadHusein,http://commons.wikimedia.org/wiki/Special:FilePath/Let. Kol. Ahmad Husein.jpg,https://id.wikipedia.org/wiki/Ahmad Husein
RobertMansergh,http://commons.wikimedia.org/wiki/Special:FilePath/ECMansergh.jpg,https://id.wikipedia.org/wiki/Robert Mansergh
JuliusTahija,"http://commons.wikimedia.org/wiki/Special:FilePath/Tahaya, J.jpg",https://id.wikipedia.org/wiki/Julius Tahija
DirkvanLangen,http://commons.wikimedia.org/wiki/Special:FilePath/D.R.A. van Langen.png,https://id.wikipedia.org/wiki/Dirk Reinhard Adelbert van Langen
MarufAmin,"http://commons.wikimedia.org/wiki/Special:FilePath/Ma'ruf Amin, Candidate for Indonesia's Vice President in 2019.jpg",https://id.wikipedia.org/wiki/Ma'ruf Amin
Njoto,http://commons.wikimedia.org/wiki/Special:FilePath/Njoto - Kabinet Dwikora.jpg,https://id.wikipedia.org/wiki/Njoto
SimonSpoor,http://commons.wikimedia.org/wiki/Special:FilePath/Simon Spoor (1948).jpg,https://id.wikipedia.org/wiki/Simon Spoor
JisaburOzawa,http://commons.wikimedia.org/wiki/Special:FilePath/Ozawa11.jpg,https://id.wikipedia.org/wiki/Jisaburo Ozawa
HasandiTiro,http://commons.wikimedia.org/wiki/Special:FilePath/Hasan Tiro.JPG,https://id.wikipedia.org/wiki/Hasan di Tiro
Musso,http://commons.wikimedia.org/wiki/Special:FilePath/Musso 1.JPG,
AbdullahSyafii,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Abdullah Syafi'i
RinaldyDamanik,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Rinaldy Damanik
MarinusRiwu,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Marinus Riwu
ZainalAbidinIshak,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
DominggusdaSilva,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Dominggus da Silva
TanMalaka,http://commons.wikimedia.org/wiki/Special:FilePath/TanMalaka DariPendjara ed3.jpg,https://id.wikipedia.org/wiki/Tan Malaka
LBMoerdani,http://commons.wikimedia.org/wiki/Special:FilePath/Leonardus Benyamin Moerdani.jpg,https://id.wikipedia.org/wiki/Leonardus Benyamin Moerdani
JosAblioOsrioSoares,http://commons.wikimedia.org/wiki/Special:FilePath/Gubernur Timor Timur Abilio Jose Osorio Soares.jpg,https://id.wikipedia.org/wiki/José Abílio Osório Soares
HitoshiImamura,http://commons.wikimedia.org/wiki/Special:FilePath/Hitoshi Imamura.jpg,https://id.wikipedia.org/wiki/Hitoshi Imamura
TahiBonarSimatupang,http://commons.wikimedia.org/wiki/Special:FilePath/Sukarno and Simatupang Suara Rakyat 22 Feb 1952 p1.jpg,https://id.wikipedia.org/wiki/T.B. Simatupang
SoetanSjahrir,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
MoehammadJasin,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Moehammad Jasin
SjafruddinPrawiranegara,http://commons.wikimedia.org/wiki/Special:FilePath/Sjafrudin prawiranegara.jpg,https://id.wikipedia.org/wiki/Syafruddin Prawiranegara
HendrikvanOyen,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,
HubertusvanMook,"http://commons.wikimedia.org/wiki/Special:FilePath/Dr HJ van Mook, luitenant-gouverneur-generaal van Nederlands-Indië, Bestanddeelnr 900-8558.jpg",https://id.wikipedia.org/wiki/Hubertus Johannes van Mook
AbdulKaharMuzakkar,http://commons.wikimedia.org/wiki/Special:FilePath/Kaharmuzakkar.jpg,https://id.wikipedia.org/wiki/Abdul Kahar Muzakkar
AmirSjarifuddin,http://commons.wikimedia.org/wiki/Special:FilePath/Amir Sjarifuddin.jpg,https://id.wikipedia.org/wiki/Amir Sjarifoeddin
GatotSubroto,http://commons.wikimedia.org/wiki/Special:FilePath/Gatot Subroto Suara Merdeka 20 December 1954 p3.jpg,https://id.wikipedia.org/wiki/Gatot Soebroto
RaymondWesterling,http://commons.wikimedia.org/wiki/Special:FilePath/Raymond Westerling.jpg,https://id.wikipedia.org/wiki/Raymond Westerling
PhilipChristison,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Philip Christison
Soetomo,http://commons.wikimedia.org/wiki/Special:FilePath/Bung Tomo.jpg,https://id.wikipedia.org/wiki/Sutomo
LoaSekHie,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Loa Sek Hie
OeripSoemohardjo,http://commons.wikimedia.org/wiki/Special:FilePath/Oerip Soemohardjo 5 November 1947 KR.JPG,https://id.wikipedia.org/wiki/Oerip Soemohardjo
TjokordaGdeRakaSoekawati,"http://commons.wikimedia.org/wiki/Special:FilePath/De afgevaardigde van Sali Soekawata, Bestanddeelnr 901-9802.jpg",https://id.wikipedia.org/wiki/Tjokorda Gde Raka Soekawati
ConradHelfrich,http://commons.wikimedia.org/wiki/Special:FilePath/Luitenant-admiraal Helfrich (1946).jpg,https://id.wikipedia.org/wiki/Conrad Helfrich
PakubuwanaXII,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE TROPENMUSEUM Pakoe Boewono XII de Susuhunan van Solo in de kraton TMnr 60052129.jpg,https://id.wikipedia.org/wiki/Pakubuwana XII
Wilhelmina,"http://commons.wikimedia.org/wiki/Special:FilePath/Jacob Merkelbach, Afb 010164033120.jpg",https://id.wikipedia.org/wiki/Wilhelmina dari Belanda
SultanHamidII,http://commons.wikimedia.org/wiki/Special:FilePath/Sultan Hamid II (1966).jpg,https://id.wikipedia.org/wiki/Syarif Hamid II dari Pontianak
AubertinMallaby,http://commons.wikimedia.org/wiki/Special:FilePath/default.png,https://id.wikipedia.org/wiki/Aubertin Mallaby
